"Date";"Time";"Temperature";"DewPoint";"Humidity";"Wind";"WindSpeed";"WindGust";"Pressure";"Precip.";"Condition"
"2017-5-23";"9:30AM";"66F";"54F";"64%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Fair"
"2017-5-23";"10:00AM";"70F";"54F";"56%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Fair"
"2017-5-23";"10:30AM";"72F";"54F";"53%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Fair"
"2017-5-23";"11:00AM";"73F";"54F";"50%";"WNW";"2mph";"0mph";"29.22in";"0.0in";"Fair"
"2017-5-23";"11:30AM";"73F";"54F";"50%";"CALM";"0mph";"0mph";"29.19in";"0.0in";"Fair"
"2017-5-23";"12:00PM";"75F";"52F";"44%";"CALM";"0mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-23";"12:30PM";"77F";"50F";"39%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-23";"1:00PM";"79F";"48F";"34%";"S";"5mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-23";"1:30PM";"79F";"48F";"34%";"S";"5mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-23";"2:00PM";"79F";"46F";"32%";"SW";"5mph";"0mph";"29.13in";"0.0in";"Fair"
"2017-5-23";"2:30PM";"81F";"48F";"32%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-23";"3:00PM";"81F";"48F";"32%";"SW";"5mph";"0mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-23";"3:30PM";"81F";"48F";"32%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-23";"4:00PM";"82F";"46F";"28%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-23";"4:30PM";"73F";"59F";"61%";"N";"12mph";"23mph";"29.10in";"0.0in";"LightRain"
"2017-5-23";"5:00PM";"72F";"55F";"57%";"N";"10mph";"0mph";"29.13in";"0.0in";"Thunder"
"2017-5-23";"5:30PM";"72F";"55F";"57%";"NNW";"8mph";"0mph";"29.16in";"0.0in";"Thunder"
"2017-5-23";"6:00PM";"81F";"48F";"32%";"WNW";"10mph";"0mph";"29.10in";"0.0in";"T-Storm"
"2017-5-23";"6:30PM";"61F";"57F";"88%";"SW";"5mph";"0mph";"29.16in";"0.0in";"T-Storm"
"2017-5-23";"7:00PM";"61F";"57F";"88%";"SW";"3mph";"0mph";"29.16in";"0.0in";"T-Storm"
"2017-5-23";"7:30PM";"61F";"59F";"94%";"E";"6mph";"0mph";"29.19in";"0.0in";"LightRain"
"2017-5-23";"8:00PM";"63F";"59F";"88%";"ENE";"3mph";"0mph";"29.22in";"0.0in";"Drizzle"
"2017-5-23";"8:30PM";"61F";"57F";"88%";"W";"2mph";"0mph";"29.22in";"0.0in";"Drizzle"
"2017-5-23";"9:00PM";"61F";"59F";"94%";"SSE";"3mph";"0mph";"29.22in";"0.0in";"LightRain"
"2017-5-23";"9:30PM";"61F";"57F";"88%";"E";"2mph";"0mph";"29.25in";"0.0in";"Rain"
"2017-5-23";"10:00PM";"61F";"57F";"88%";"CALM";"0mph";"0mph";"29.25in";"0.0in";"LightRain"
"2017-5-23";"10:30PM";"59F";"57F";"94%";"VAR";"1mph";"0mph";"29.25in";"0.0in";"Drizzle"
"2017-5-23";"11:00PM";"59F";"57F";"94%";"VAR";"1mph";"0mph";"29.25in";"0.0in";"MostlyCloudy"
"2017-5-23";"11:30PM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.25in";"0.0in";"PartlyCloudy"
"2017-5-24";"12:00AM";"59F";"57F";"94%";"NNW";"1mph";"0mph";"29.25in";"0.0in";"PartlyCloudy"
"2017-5-24";"12:30AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"PartlyCloudy"
"2017-5-24";"1:00AM";"59F";"57F";"94%";"W";"2mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"1:30AM";"59F";"59F";"100%";"W";"1mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"2:00AM";"59F";"57F";"94%";"W";"2mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"2:30AM";"59F";"57F";"94%";"SW";"1mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-24";"3:00AM";"59F";"57F";"94%";"SSE";"1mph";"0mph";"29.22in";"0.0in";"PartlyCloudy"
"2017-5-24";"3:30AM";"59F";"57F";"94%";"S";"1mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-24";"4:00AM";"59F";"57F";"94%";"SSW";"2mph";"0mph";"29.19in";"0.0in";"Cloudy"
"2017-5-24";"4:30AM";"59F";"57F";"94%";"S";"2mph";"0mph";"29.19in";"0.0in";"Cloudy"
"2017-5-24";"5:00AM";"59F";"57F";"94%";"S";"1mph";"0mph";"29.19in";"0.0in";"Cloudy"
"2017-5-24";"5:30AM";"59F";"57F";"94%";"SSE";"1mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"6:00AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"6:30AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"7:00AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"7:30AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"8:00AM";"59F";"57F";"94%";"W";"2mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"8:30AM";"61F";"57F";"88%";"W";"2mph";"0mph";"29.22in";"0.0in";"Cloudy"
"2017-5-24";"9:00AM";"63F";"57F";"82%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-24";"9:30AM";"63F";"57F";"82%";"CALM";"0mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-24";"10:00AM";"66F";"59F";"78%";"NE";"2mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-24";"10:30AM";"66F";"57F";"73%";"VAR";"3mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-24";"11:00AM";"68F";"57F";"68%";"SSW";"2mph";"0mph";"29.22in";"0.0in";"PartlyCloudy"
"2017-5-24";"11:30AM";"70F";"55F";"60%";"SSE";"3mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-24";"12:00PM";"72F";"54F";"53%";"E";"2mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-24";"12:30PM";"72F";"55F";"57%";"N";"5mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-24";"1:00PM";"70F";"55F";"60%";"SW";"5mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-24";"1:30PM";"72F";"54F";"53%";"SE";"7mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-24";"2:00PM";"72F";"55F";"57%";"S";"7mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-24";"2:30PM";"72F";"55F";"57%";"S";"6mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-24";"3:00PM";"73F";"54F";"50%";"S";"3mph";"0mph";"29.13in";"0.0in";"Fair"
"2017-5-24";"3:30PM";"75F";"50F";"41%";"SE";"5mph";"0mph";"29.10in";"0.0in";"Fair"
"2017-5-24";"4:00PM";"73F";"54F";"50%";"NE";"8mph";"21mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-24";"4:30PM";"70F";"55F";"60%";"NNE";"13mph";"0mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-24";"5:00PM";"70F";"54F";"56%";"NE";"12mph";"0mph";"29.10in";"0.0in";"PartlyCloudy"
"2017-5-24";"5:30PM";"70F";"54F";"56%";"NE";"10mph";"0mph";"29.10in";"0.0in";"Thunder"
"2017-5-24";"6:00PM";"68F";"55F";"64%";"NNE";"9mph";"0mph";"29.13in";"0.0in";"T-Storm"
"2017-5-24";"6:30PM";"63F";"55F";"77%";"N";"14mph";"0mph";"29.13in";"0.0in";"T-Storm"
"2017-5-24";"7:00PM";"61F";"57F";"88%";"NW";"5mph";"0mph";"29.16in";"0.0in";"Thunder"
"2017-5-24";"7:30PM";"61F";"57F";"88%";"WNW";"2mph";"0mph";"29.16in";"0.0in";"LightRain"
"2017-5-24";"8:00PM";"61F";"57F";"88%";"S";"2mph";"0mph";"29.16in";"0.0in";"LightDrizzle"
"2017-5-24";"8:30PM";"61F";"57F";"88%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-24";"9:00PM";"61F";"57F";"88%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-24";"9:30PM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-24";"10:00PM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"Fair"
"2017-5-24";"10:30PM";"57F";"55F";"94%";"S";"3mph";"0mph";"29.16in";"0.0in";"Fair"
"2017-5-24";"11:00PM";"57F";"55F";"94%";"S";"3mph";"0mph";"29.16in";"0.0in";"Fair"
"2017-5-24";"11:30PM";"57F";"55F";"94%";"S";"2mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"12:00AM";"59F";"57F";"94%";"NNE";"3mph";"0mph";"29.19in";"0.0in";"MostlyCloudy"
"2017-5-25";"1:00AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"LightRain"
"2017-5-25";"1:30AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"2:00AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"2:30AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"3:00AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"3:30AM";"55F";"54F";"94%";"S";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"4:00AM";"55F";"54F";"94%";"S";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"4:30AM";"55F";"54F";"94%";"S";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"5:00AM";"55F";"54F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"5:30AM";"55F";"54F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Drizzle"
"2017-5-25";"6:00AM";"55F";"54F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Drizzle"
"2017-5-25";"6:30AM";"55F";"54F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Drizzle"
"2017-5-25";"7:00AM";"55F";"55F";"100%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Cloudy"
"2017-5-25";"7:30AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"8:00AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"8:30AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"9:00AM";"59F";"57F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"9:30AM";"59F";"57F";"94%";"NW";"2mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"10:00AM";"61F";"57F";"88%";"NW";"2mph";"0mph";"29.16in";"0.0in";"Cloudy"
"2017-5-25";"10:30AM";"63F";"55F";"77%";"NW";"6mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"11:00AM";"64F";"54F";"68%";"NW";"5mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"11:30AM";"64F";"54F";"68%";"N";"6mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"12:00PM";"64F";"50F";"59%";"N";"13mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-25";"12:30PM";"66F";"50F";"56%";"N";"13mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"1:00PM";"66F";"50F";"56%";"N";"15mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"1:30PM";"66F";"48F";"52%";"N";"12mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-25";"2:00PM";"66F";"52F";"60%";"WNW";"9mph";"24mph";"29.10in";"0.0in";"MostlyCloudy"
"2017-5-25";"2:30PM";"64F";"54F";"68%";"WNW";"6mph";"0mph";"29.10in";"0.0in";"MostlyCloudy"
"2017-5-25";"3:00PM";"64F";"52F";"64%";"WNW";"7mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-25";"3:30PM";"61F";"52F";"72%";"W";"7mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-25";"4:00PM";"61F";"54F";"77%";"W";"5mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-25";"4:30PM";"61F";"54F";"77%";"NW";"2mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-25";"5:00PM";"59F";"54F";"82%";"W";"5mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-25";"5:30PM";"59F";"54F";"82%";"W";"2mph";"0mph";"29.08in";"0.0in";"LightRain"
"2017-5-25";"6:00PM";"59F";"54F";"82%";"CALM";"0mph";"0mph";"29.08in";"0.0in";"Cloudy"
"2017-5-25";"6:30PM";"59F";"55F";"88%";"N";"2mph";"0mph";"29.08in";"0.0in";"Cloudy"
"2017-5-25";"7:00PM";"61F";"54F";"77%";"N";"2mph";"0mph";"29.08in";"0.0in";"Cloudy"
"2017-5-25";"7:30PM";"59F";"54F";"82%";"NW";"3mph";"0mph";"29.08in";"0.0in";"Cloudy"
"2017-5-25";"8:00PM";"59F";"52F";"77%";"WNW";"6mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-25";"8:30PM";"57F";"52F";"82%";"WNW";"6mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-25";"9:00PM";"57F";"52F";"82%";"WNW";"6mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-25";"9:30PM";"55F";"52F";"88%";"NW";"3mph";"0mph";"29.10in";"0.0in";"Drizzle"
"2017-5-25";"10:00PM";"54F";"52F";"94%";"NW";"2mph";"0mph";"29.13in";"0.0in";"Rain"
"2017-5-25";"10:30PM";"54F";"52F";"94%";"W";"2mph";"0mph";"29.13in";"0.0in";"LightRain"
"2017-5-25";"11:00PM";"54F";"52F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Rain"
"2017-5-25";"11:30PM";"54F";"52F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"Rain"
"2017-5-26";"12:00AM";"54F";"52F";"94%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"12:30AM";"54F";"52F";"94%";"NNW";"1mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"1:00AM";"54F";"52F";"94%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"1:30AM";"54F";"52F";"94%";"N";"2mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"2:00AM";"52F";"52F";"100%";"NW";"2mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"2:30AM";"52F";"52F";"100%";"NW";"2mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"3:00AM";"52F";"52F";"100%";"NW";"2mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"3:30AM";"52F";"52F";"100%";"WNW";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"4:00AM";"52F";"52F";"100%";"NNW";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"4:30AM";"52F";"52F";"100%";"NNW";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"5:00AM";"52F";"52F";"100%";"NNW";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"5:30AM";"52F";"52F";"100%";"W";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"6:30AM";"52F";"52F";"100%";"W";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"7:00AM";"52F";"52F";"100%";"W";"2mph";"0mph";"29.08in";"0.0in";"Rain"
"2017-5-26";"8:00AM";"54F";"52F";"94%";"VAR";"1mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"8:30AM";"54F";"52F";"94%";"W";"1mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"9:00AM";"54F";"52F";"94%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"9:30AM";"54F";"52F";"94%";"NNW";"2mph";"0mph";"29.10in";"0.0in";"Rain"
"2017-5-26";"10:00AM";"55F";"54F";"94%";"WNW";"3mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"10:30AM";"55F";"54F";"94%";"WNW";"3mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"11:00AM";"57F";"54F";"88%";"W";"6mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"11:30AM";"57F";"54F";"88%";"W";"3mph";"0mph";"29.13in";"0.0in";"LightRain"
"2017-5-26";"12:00PM";"57F";"54F";"88%";"WSW";"3mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"12:30PM";"59F";"55F";"88%";"SW";"2mph";"0mph";"29.13in";"0.0in";"LightRain"
"2017-5-26";"1:00PM";"59F";"55F";"88%";"SW";"2mph";"0mph";"29.13in";"0.0in";"LightDrizzle"
"2017-5-26";"1:30PM";"59F";"55F";"88%";"W";"1mph";"0mph";"29.13in";"0.0in";"LightRain"
"2017-5-26";"2:00PM";"59F";"55F";"88%";"NW";"2mph";"0mph";"29.13in";"0.0in";"LightRain"
"2017-5-26";"2:30PM";"61F";"55F";"82%";"CALM";"0mph";"0mph";"29.10in";"0.0in";"LightDrizzle"
"2017-5-26";"3:00PM";"61F";"55F";"82%";"NW";"2mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"3:30PM";"59F";"55F";"88%";"WNW";"3mph";"0mph";"29.10in";"0.0in";"LightRain"
"2017-5-26";"4:00PM";"59F";"55F";"88%";"WSW";"2mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-26";"4:30PM";"59F";"55F";"88%";"WSW";"2mph";"0mph";"29.10in";"0.0in";"Drizzle"
"2017-5-26";"5:00PM";"57F";"55F";"94%";"W";"5mph";"0mph";"29.10in";"0.0in";"HeavyDrizzle"
"2017-5-26";"5:30PM";"57F";"55F";"94%";"WNW";"5mph";"0mph";"29.10in";"0.0in";"Drizzle"
"2017-5-26";"6:00PM";"59F";"55F";"88%";"W";"5mph";"0mph";"29.08in";"0.0in";"Cloudy"
"2017-5-26";"6:30PM";"59F";"55F";"88%";"W";"3mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-26";"7:00PM";"59F";"55F";"88%";"VAR";"3mph";"0mph";"29.10in";"0.0in";"Cloudy"
"2017-5-26";"7:30PM";"59F";"55F";"88%";"W";"2mph";"0mph";"29.10in";"0.0in";"LightDrizzle"
"2017-5-26";"8:00PM";"59F";"55F";"88%";"W";"2mph";"0mph";"29.10in";"0.0in";"LightDrizzle"
"2017-5-26";"8:30PM";"59F";"55F";"88%";"NNW";"2mph";"0mph";"29.10in";"0.0in";"LightDrizzle"
"2017-5-26";"9:00PM";"59F";"55F";"88%";"WNW";"1mph";"0mph";"29.10in";"0.0in";"MostlyCloudy"
"2017-5-26";"9:30PM";"59F";"55F";"88%";"WNW";"3mph";"0mph";"29.10in";"0.0in";"MostlyCloudy"
"2017-5-26";"10:00PM";"59F";"55F";"88%";"N";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-26";"10:30PM";"59F";"55F";"88%";"N";"1mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-26";"11:00PM";"59F";"55F";"88%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-26";"11:30PM";"59F";"55F";"88%";"N";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"12:00AM";"61F";"54F";"77%";"WNW";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"12:30AM";"61F";"54F";"77%";"W";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"1:00AM";"59F";"54F";"82%";"NW";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"1:30AM";"59F";"54F";"82%";"VAR";"3mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"2:00AM";"59F";"54F";"82%";"E";"2mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"2:30AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"3:00AM";"59F";"55F";"88%";"N";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"3:30AM";"59F";"55F";"88%";"NE";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"4:00AM";"57F";"54F";"88%";"NNE";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"4:30AM";"59F";"54F";"82%";"NNE";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"5:00AM";"59F";"54F";"82%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"5:30AM";"59F";"54F";"82%";"NE";"2mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"6:00AM";"59F";"54F";"82%";"CALM";"0mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"6:30AM";"57F";"55F";"94%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"7:00AM";"59F";"55F";"88%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"7:30AM";"61F";"54F";"77%";"CALM";"0mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"8:00AM";"63F";"55F";"77%";"NNE";"2mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"8:30AM";"64F";"54F";"68%";"WSW";"2mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"9:00AM";"64F";"54F";"68%";"W";"5mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"9:30AM";"66F";"54F";"64%";"W";"5mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"10:00AM";"66F";"54F";"64%";"W";"2mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"11:00AM";"70F";"50F";"49%";"NNW";"6mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"11:30AM";"68F";"50F";"52%";"NNW";"12mph";"0mph";"29.16in";"0.0in";"MostlyCloudy"
"2017-5-27";"12:00PM";"70F";"46F";"43%";"N";"15mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"12:30PM";"70F";"46F";"43%";"N";"16mph";"0mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"1:00PM";"72F";"46F";"41%";"N";"15mph";"26mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"1:30PM";"70F";"46F";"43%";"N";"17mph";"29mph";"29.13in";"0.0in";"MostlyCloudy"
"2017-5-27";"2:00PM";"70F";"45F";"40%";"NNW";"12mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"2:30PM";"72F";"46F";"41%";"NNW";"12mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"3:00PM";"73F";"48F";"41%";"N";"14mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"3:30PM";"72F";"45F";"38%";"N";"16mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"4:00PM";"70F";"52F";"53%";"NNW";"5mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"4:30PM";"72F";"45F";"38%";"NNW";"10mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"5:30PM";"70F";"50F";"49%";"W";"2mph";"0mph";"29.13in";"0.0in";"Fair"
"2017-5-27";"6:00PM";"70F";"50F";"49%";"N";"7mph";"0mph";"29.13in";"0.0in";"PartlyCloudy"
"2017-5-27";"6:30PM";"68F";"48F";"49%";"NNE";"15mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"7:00PM";"66F";"50F";"56%";"N";"18mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"7:30PM";"64F";"50F";"59%";"NNE";"16mph";"0mph";"29.16in";"0.0in";"PartlyCloudy"
"2017-5-27";"8:00PM";"64F";"48F";"56%";"N";"14mph";"0mph";"29.19in";"0.0in";"MostlyCloudy"
"2017-5-27";"8:30PM";"63F";"46F";"55%";"NNW";"7mph";"0mph";"29.19in";"0.0in";"MostlyCloudy"
"2017-5-27";"9:00PM";"64F";"45F";"49%";"N";"5mph";"0mph";"29.19in";"0.0in";"PartlyCloudy"
"2017-5-27";"9:30PM";"63F";"48F";"59%";"WNW";"3mph";"0mph";"29.22in";"0.0in";"LightDrizzle"
"2017-5-27";"10:00PM";"61F";"50F";"68%";"W";"3mph";"0mph";"29.22in";"0.0in";"MostlyCloudy"
"2017-5-27";"10:30PM";"61F";"50F";"68%";"CALM";"0mph";"0mph";"29.25in";"0.0in";"MostlyCloudy"
"2017-5-27";"11:00PM";"59F";"50F";"72%";"NW";"1mph";"0mph";"29.25in";"0.0in";"MostlyCloudy"
"2017-5-27";"11:30PM";"57F";"50F";"77%";"N";"3mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"12:00AM";"55F";"50F";"82%";"ENE";"2mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"12:30AM";"55F";"48F";"77%";"NNE";"6mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"1:00AM";"55F";"48F";"77%";"NNE";"2mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"1:30AM";"55F";"48F";"77%";"E";"2mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"2:00AM";"52F";"48F";"88%";"SW";"1mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"2:30AM";"52F";"48F";"88%";"VAR";"1mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"3:00AM";"54F";"48F";"82%";"N";"3mph";"0mph";"29.25in";"0.0in";"Fair"
"2017-5-28";"3:30AM";"52F";"48F";"88%";"NE";"5mph";"0mph";"29.28in";"0.0in";"Fair"
